Tweet,Source Type,Source URL
"Info terbaru, Sabtu 2 Oktober 2021 kemarin, vaksin tahap ke-83 dengan jumlah 600.000 dosis AstraZeneca juga tiba di Indonesia. Vaksin ini merupakan bagian dari 3 juta dosis dose-sharing dari pemerintah Perancis. https://t.co/gADOFQdHTv",Twitter for Android,https://t.co/gADOFQdHTv
"Vaksin dikemas ulang, baru kemudian didistribusikan ke seluruh nusantara, dari Sabang sampai Merauke  #VaksinasiMerata",Twitter for Android,#VaksinasiMerata
@kurakurroya lo udh vaksin?,Twitter for Android,vaksin?
@seseseca Gw kira vaksin pertama,Twitter for iPhone,pertama
Koalisi Selamatkan Anak Indonesia meminta pemerintah mengkaji ulang pembelajaran tatap muka sampai pemerintah memastikan semua populasi sekolah mendapat vaksin dan tingkat positivity rate Covid-19 di bawah lima persen. #AdadiKompas #Dikbud https://t.co/5YL4r8zrL6,TweetDeck,https://t.co/5YL4r8zrL6
Kapolsek meninjau giat Vaksin di Puskesmas https://t.co/XaRTGOstST,Twitter for Android,https://t.co/XaRTGOstST
"APAKAH ADA HUBUNGAN VAKSIN COVID / KANKER?

Sumber di The HighWire of Frontline Physicians melaporkan peningkatan yg mengkhawatirkan pada kanker agresif pasca vaksinasi Covid. Ahli patologi Ryan Cole, MD, membahas hasil temuan labnya

Penjelasan Full video https://t.co/tmFofPBAQR https://t.co/yQI1BwAzqy",Twitter for Android,https://t.co/yQI1BwAzqy
Total vaksin C-19 yang sudah diterima pemerintah Indonesia sebanyak 276.960.670 dosis yang didistribusikan secara merata dari Sabang Sampai Merauke #VaksinasiMerata,Twitter Web App,#VaksinasiMerata
"Sejak kasus pertama COVID-19 pada Maret 2020, tercatat sudah ada 4.218.142 kasus COVID-19 &amp; 142.115 meninggal karena virus ini.

Sedih 😭 tetanggaku juga 2 orang meninggal karena covid-19. 
Semoga kedepannya dgn semakin banyak yg di vaksin kasus semakin turun.
 #VaksinasiMerata",Twitter for Android,#VaksinasiMerata
"Setahu saya yang sudah masuk sekolah harus yang sudah minimal vaksin tahap pertama dan masih kombinasi during dan luring, itupun lagi ada assesmen dari Disdik kalau di Makassar https://t.co/xSimiltS2S",Twitter for Android,https://t.co/xSimiltS2S
"Untuk periode kedua ini, ada tambahan vaksin Moderna untuk melengkapi vaksin Sinovac dan AstraZeneca yang dilakukan dalam vaksinasi sebelumnya.  https://t.co/LJjamuJDj9",micom,https://t.co/LJjamuJDj9
"@antaranews Kl vaksin efektif,buat apa shaft berjamaah dimasjid masih dibuat renggang,walau sdh vaksin.",Twitter for Android,vaksin.
"Masyarakat luas pun bisa mengakses data terkait stok vaksin nasional sampai ke level kota atau kabupaten dari Sabang Sampai Marauke, agar bisa mengawal program vaksin Indonesia dan mencegah agar tidak terjadi politisasi.
#VaksinasiMerata",Twitter for Android,#VaksinasiMerata
"@ennymamito mama papa ku akhirnya mau vaksin juga setelah berbulan2 nolak mulu. cuma dibilangin 'nanti mau kemana-mana susah loh kalau ngga divaksin' Alhamdulillah nurut deh pada mau divaksin

#VaksinasiMerata",Twitter Web App,#VaksinasiMerata
Kapolsek meninjau vaksin di Puskesmas https://t.co/qsmJaMRYWn,Twitter for Android,https://t.co/qsmJaMRYWn
@Selutionlakik abang gue juga pas gue selesai vaksin malah ditinju trus ditanya sakit ga YA SAKIT LAH 😭,Twitter for Android,😭
"*Komnas KIPI: 228 Laporan Efek Serius Covid-19*.
 https://t.co/79st2GAq19
🆙
#TiadaHariTanpaRuwet
#TiadaHariTanpaRuwet",Twitter for Android,#TiadaHariTanpaRuwet
"*689 Orang Laporkan Reaksi Negatif Setelah di Vaksin*
 https://t.co/o2AwOvo83G
🆙
#TiadaHariTanpaRuwet
#TiadaHariTanpaRuwet",Twitter for Android,#TiadaHariTanpaRuwet
"@__anomali__ @reflection_8_ Dokter tidak tambah makmur ketika  kalian divaksin.

Dokter banjir duit ketika kalian kena COVID 

Mau divaksin. Atau mau kena kopit?

Harga vaksin vs perawatan RS lebih mahal mana?

Mikir! Jangan Bloon.

https://t.co/QaJj8p0oAA https://t.co/xu9K2ckgbA",Twitter for Android,https://t.co/xu9K2ckgbA
@KangSemproel Alhamdulillah dapet vaksin halal..🤭,Twitter for Android,halal..🤭
"On period day 1 kali ini di sponsori sm nemenin budhe vaksin dah ga kedapetan tempat duduk dan berdiri dibawah matahari.
Kunang² bgt pengen pingsoy hmm sakit bgt lagi heuuu",Twitter for Android,heuuu
"Nah di Minggu, 3 Okt 2021 kita kembali kedatangan vaksinasi tahap ke-84 bantuan dari pemerintah AS dgn 800.280 dosis vaksin Pfizer. Yukkm kita dukung yuuuk
 #VaksinasiMerata",Twitter for Android,#VaksinasiMerata
"@tubirfess sinovac gue gaada efek apa2, mau vaksin moderna tp gatau kpn",Twitter for Android,kpn
"Program vaksinasi diupayakan merata dr Sabang sampai Merauke. 

Nah, provinsi yg tinggi program vaksinasi dosis 1 adalah DKI Jakarta, Bali, Kep.Riau dan DIY Yogyakarta. 

Yg paling rendah adl Lampung, Papua dan Sumatera Barat.

Jd yuk buruan vaksin ya! 

 #VaksinasiMerata",Twitter Web App,#VaksinasiMerata
"@Coupstatu_ Loh weh vaksin pertama digue kek gak berasa apa"" :(",Twitter for Android,:(
"Tegas! Kemenkes Minta Pemda Giat Sosialisasi Vaksin
#ArusBaik
#Vaksin 
https://t.co/pstuSFHDFK https://t.co/VpT0XF0npc",Twitter Web App,https://t.co/VpT0XF0npc
"@hus_hszn lho, bukan takut, saya mempersilahkan anda untuk fokus vaksin, setelah vaksin bisa main.",TweetDeck,main.
"@tersenjoe sama kyk gua wkt vaksin pertama, napsu makan lgsg naik😭",Twitter for Android,naik😭
"Dosis vaksin terus berdatangan. yang terbaru vaksin tahap 81 pada 2 Oktober 2021, sebanyak 453.960 dosis vaksin Pfizer langsung didistribusikan ke tujuh provinsi di Sumatra dan Kalimantan 

#VaksinasiMerata",Twitter Web App,#VaksinasiMerata
"Bermula Oktober, Penggunaan Kaedah Campuran Vaksin Bagi Dos Penggalak Dibenarkan https://t.co/pNlFh3AOl4",WordPress.com,https://t.co/pNlFh3AOl4
"@lybrasite sama:"") vaksin ke 2 lebih pegel huhu.. janlup istirahat yakk jan kecapekan",Twitter for Android,kecapekan
"@almanka @irwank2k2 @PUTRIEGGA @detikcom Itulah pentingnya kita mengasah logika dan peka dengan perubahan sekecil apapun pada tubuh kita. 
Orang jantung sering berdebar gak teratur paska vaksin aja juga dibilangnya.. ""ini sakit psikis lah.. ini gak ada kaitannya dg vaksin lah""
Dasar FUCKSIN itu racun.",Twitter for Android,racun.
"Dihari yang sama 2 Oktober 2021 Vaksin AstraZeneca tiba di Indonesia, sebanyak 600.000 dosis. Dan merupakan bagian dari 3 juta dosis dose-sharing daring pemerintah Perancis #VaksinasiMerata",Twitter Web App,#VaksinasiMerata
Macam mana nak snap gambar mysejahtera antivac or orang yg tak cukup tarikh matang vaksin sebagai bukti? 🤔,Twitter for Android,🤔
@LilStory_ iya kak. ortuku di pelosok sumatra juga ada pendataan vaksin sekarang #vaksinasimerata,Twitter for Android,#vaksinasimerata
"@reflection_8_ @__anomali__ Vaksin itu seperti SIM/ajaran moral agama.

Masker itu seperti helm/kondom.

Eh udah liat Arab kok mau 90% divaksin? https://t.co/3mbXzyG2Ro",Twitter for Android,https://t.co/3mbXzyG2Ro
aku abis vaksin,Twitter for Android,vaksin
udh vaksin blm?,Twitter for Android,blm?
@loffjayhoonie vaksin keberapa nii,Twitter for Android,nii
"Dan pemerintah Amerika serikat pun memberikan bantuan dengan mendatangkan 800.280 dosis vaksin pfizer pada tahap 84
#VaksinasiMerata",Twitter for Android,#VaksinasiMerata
At least kita bisa edukasi ke teman-teman di circle kita or minimal ke keluarga besar kita untuk mau divaksin dan gak usah worry gak kebagian vaksin karena faktanya #VaksinasiMerata dari Sabang sampai Merauke,Twitter Web App,Merauke
"Informasi Terkait Pentingnya Vaksinasi Harus Terus Disosialisasikan

Anggota Fraksi PDI Perjuangan DPR RI, H. Abidin Fikri mengimbau, agar informasi terkait pentingnya vaksinasi, keamanan vaksin,

#PDIPerjuangan 
#SolidBergerak",Twitter for Android,#SolidBergerak
@hus_hszn vaksin sj anda sana.,TweetDeck,sana.
"Tinjau Vaksinasi di Desa Mojoranu, Abidin: Stok Vaksin Harus Terjaga

Untuk mempercepat terciptanya kekebalan kelompok (herd immunity) melalui cakupan vaksinasi di Kabupaten Bojonegoro,

#PDIPerjuangan 
#SolidBergerak https://t.co/lRpy5fI6F2",Twitter for Android,https://t.co/lRpy5fI6F2
"Gerai Vaksin TNI Polri, Polres Nganjuk Polsek Gondang di Desa Ketawang https://t.co/cVeB0muMGM",WordPress.com,https://t.co/cVeB0muMGM
Udah tau lagi gagah-gagahan ngiringin vaksin malah nggak mau ngalah,Twitter Web App,ngalah
"Pemerintah daerah tidak perlu menahan/mencadangkan stok vaksin, karena stok vaksin baru akan terus berdatangan ke Indonesia.
Begitu vaksin sudah diterima pemerintah daerah, bisa langsung disuntikkan kepd masyarakat agar masyarakat bisa mendapat perlindungan.
 #VaksinasiMerata",Twitter for Android,#VaksinasiMerata
"Kodim 0732/Sleman bersama Dinkes Kabupaten Sleman Pagi ini melaksanakan Suntikan vaksin covid19"" dosis ke dua yang di laksanakan di Lantai 1(Satu) dan lantai 2 (Dua) Sleman City Hall (SCH) Jl.Gito Gati Denggung Tridadi Sleman,Senin (4/10/2021). https://t.co/JPN2mnJ6Po",Twitter for Android,https://t.co/JPN2mnJ6Po
"Eh iya, balik lagi ke ngomongin proses pendistribusian Vaksin, ternyata setiap Vaksin yang tiba di Indonesia dipastikan akan melalui tahapan klinis #VaksinasiMerata",Twitter for Android,#VaksinasiMerata
"Sebagai warna negara yang baik, yuk kita dukung dan kawal agar #VaksinasiMerata dari Sabang sampai Merauke 😊

Jikalau ada teman/saudara/keluarga yang belum vaksin, yuk dicolek diedukasi biar pada nda takut vaksin 😉",Twitter for Android,😉
Indonesia termasuk 10 negara terbesar dengan jumlah vaksin tertinggi. Dan dipuji karena kecepatan penurunan penularan. Semua itu karena kesadaran masyarakat akan manfaat vaksin tentunya. #VaksinasiMerata,Twitter for Android,#VaksinasiMerata
"Selain Pfizer, vaksin AstraZeneca juga dateng lagi nih per 2 okt 2021. Sejumlah 600ribu dosis yg merupakan bagian dr 3 juta dose-sharing dari pemerintah Perancis.

#VaksinasiMerata https://t.co/jA8pySYAMm",Twitter for Android,https://t.co/jA8pySYAMm
"Terlihat bukan, sampai tanggal 3 OKtober 2021 ini pemerintah terus mengupayakan adanya stock vaksin di Idonesia. Jadi, kamu jangan takut kehabisan vaksin. Sabar menunggu giliran untuk daerah kamu, dan tetap terapkan protokol kesehatan. #VaksinasiMerata Sabang sampai Merauke",Twitter Web App,Merauke
"kayaknya vaksin campak cuma ampuh untuk anak kecil ya, soalnya setelah dewasa seringkali dicampakkan 🥲",Twitter Web App,🥲
"2 Oktober lalu aja kita kedatangan vaksin tahap 81 sebanyak 453.960 dosis vaksin Pfizer yang langsung didistribusikan ke tujuh provinsi di Sumatra dan Kalimantan, berarti memang benar ya semua wilayah dari Sabang sampai Merauke kebagian jatah vaksin #VaksinasiMerata",Twitter for Android,#VaksinasiMerata
Untuk kamu yang udah vaksin tos kita telah membantu pemerintah agar tidak ada lagi ledakan kasus #VaksinasiMerata,Twitter for iPhone,#VaksinasiMerata
Semua vaksin covid-19 ok kot.. iktiar mana yang boleh.. tak lama dah nak boleh rentas negeri ni.. hehe.. https://t.co/kXbZ6vJ8x1,Twitter Web App,https://t.co/kXbZ6vJ8x1
"Jadi, total vaksin yang sudah diterima oleh Indonesia baik dalam bentuk jadi ataupun bahan baku, sejumlah 276.960.670  dosis. Yang akan didistribusikan secara merata dari Sabang hingga Marauke. Masih mau beralasan ketersediaan vaksin habis?
#VaksinasiMerata",Twitter for Android,#VaksinasiMerata
Ini vaksin kedua kenapa sakitttt,Twitter for Android,sakitttt
"@catatansicucuth nah kan, sekarang tuh apa-apa pasti ditanyain Vaksin. Jadi buat kepentingan bersama, jangan takut buat vaksin. Biar selesai deh ini pandemi. Pegel juga kan udah mau 2 tahun 

#VaksinasiMerata",Twitter Web App,#VaksinasiMerata
"Pemerintah selalu mengoptimalkan semua langkah untuk percepatan penyebarluasan vaksin ke seluruh daerah dari Sabang Sampai Merauke sampai masyarakat terpencil dan terluar pun.

#VaksinasiMerata",Twitter Web App,#VaksinasiMerata
"Sebaliknya, apabila tidak melakukan vaksinasi maka tidak akan memiliki kekebalan tubuh yang spesifik terhadap penyakit yang seharusnya dapat dicegah dengan pemberian vaksin tersebut.

#VaksinasiMerata",Twitter for Android,#VaksinasiMerata
"oke, saya nak vaksin. wml🙏🏼",Twitter for Android,wml🙏🏼
"Jadi buat teman2 dari Sabang sampai Merauke, skrg program vaksinasi sdh merata yess, jng tunggu2 lagi, jika ada kesempatan cuss lsg vaksin #VaksinasiMerata",Twitter Web App,#VaksinasiMerata
"Makanya kadang masih suka gemes sama yang belum vaksin. Yaelah buat nyayangin diri sendiri aja mikir, gimana mau nyayangin orang lain.

Hayo vaksin semua dari Sabang Sampai Merauke agar #VaksinasiMerata",Twitter Web App,#VaksinasiMerata
"besok habis vaksin aku balik ke rumah apa nunggu di kelas sih? masalahnya kelar vaksin jam 9, sedangkan ujian mulainya jam 12..  otoke",Twitter for Android,otoke
"katanya vaksin ke2 lebih sakit ya, majzbshxbd takut😭",Twitter for Android,takut😭
"Kedatangan vaksin yg kontinu ke Indonesia menunjukkan stock vaksin di tanah air aman dan tercukupi. Pemerintah optimis target 70% masyarakat Indonesia dari Sabang sampai Merauke tercapai hingga akhir 2021.

#VaksinasiMerata",Twitter for Android,#VaksinasiMerata
"Terpusat di SMAN 1 Gondang, Kabupaten Nganjuk, Gubernur Jawa Timur meninjau pelaksanaan vaksinasi secara langsung , &amp; jg virtual di beberapa SMA lainnya. Sekaligus menyapa para pelajar yg mendapat vaksin Covid - 19.",Twitter for Mac,19.
"Alhamdulillah aku juga sudah vakinasi nih jadi kewajiban ku sudah selesai sebagai warganegara . 

Nah bagi masyarakat yg belum yuk segera ke Sentral vaksin 
sudah tersedia  dari Sabang Sampai Merauke

#VaksinasiMerata https://t.co/XR7uznWSxN",Twitter Web App,https://t.co/XR7uznWSxN
@tubirfess Ga gtu juga sih. Kalo bs pilih malahan ga mau sino krn kalo ada kegiatan yg perlu visa ga bisa apply 🥲kudu tambah booster 1x yg mana masih buat nakes aja. Tapi syukurin aja sih semua vaksin bgs krn kan sebelumnya uda di ujicoba ga sembarangan.,Twitter for iPhone,sembarangan.
"Yuk, ajak teman, tetangga, orangtua, keluarga, dan orang-orang tersayang untuk segera vaksin. Prokes juga tetap penting yaa.
Semoga kita bisa segera terbebas dari masker dan kembali bisa menjelajah dari Sabang Sampai Merauke tanpa cemas dan waa-was 😍
#VaksinasiMerata",Twitter for Android,#VaksinasiMerata
@dee_arif iyaa. bapak ibuku yang lansia juga rentan. dan aku khawatir ketika mereka belum vaksin. #Vaksinasimerata,Twitter for Android,#Vaksinasimerata
Bersyukur deh #VaksinasiMerata banyak masyarakat dari Sabang sampai Merauke yang bisa vaksin. Biar kita bisa jalanin hari tanpa pandemi. Tapi inget abis vaksin tetep Prokes ya!,Twitter for Android,ya!
"*Seorang Pria di Papua Meninggal Usai Suntik Vaksin* (18 Mei’21)
 https://t.co/20Z7nt9kBB
🆙
#TiadaHariTanpaRuwet
#TiadaHariTanpaRuwet",Twitter for Android,#TiadaHariTanpaRuwet
"*30 Orang Meninggal Usai Vaksin* https://t.co/ks5ZlqH1nF
🆙
#TiadaHariTanpaRuwet
#TiadaHariTanpaRuwet",Twitter for Android,#TiadaHariTanpaRuwet
"*Guru SMP di Baubau Meninggal Usai Disuntik Vaksin* (20 Mei’21)
 https://t.co/p0LCwgIhEg
🆙
#TiadaHariTanpaRuwet
#TiadaHariTanpaRuwet",Twitter for Android,#TiadaHariTanpaRuwet
"Vaksin tahap ke-3 dgn total 600ribu dosis AZ tiba di Indonesia pada sabtu, 2 Okt 2021. Ini merupakan bagian dari 3 juta dosis dose-sharing dari pemerintah Perancis. 
 #VaksinasiMerata",Twitter for Android,#VaksinasiMerata
"*2 Hari Setelah Divaksin, Pria Di Bali Meninggal Dunia* (24 Mei’21)
 https://t.co/Rg74gbDxUr
🆙
#TiadaHariTanpaRuwet
#TiadaHariTanpaRuwet",Twitter for Android,#TiadaHariTanpaRuwet
"@tubirfess Papahku vaksin dapet moderna, 2 hari badannya deman sakit semua, sama batuk🥲",Twitter for Android,batuk🥲
@fajarnugros @CNNIndonesia Vaksin kan ga wajib. Jd berhak untuk ditolak,Twitter for iPhone,ditolak
"Kita juga bisa bantu pemerintah loh, dengan infoin seputar vaksin dan tunjukkin bahwa vaksin Covid-19 itu aman dan melindungi kita selama pandemi ini. #VaksinasiMerata https://t.co/A9WOF4aGtC",Twitter Web App,https://t.co/A9WOF4aGtC
alhamdulillah udah vaksin kedua👍👍🙏👍,Twitter for Android,kedua👍👍🙏👍
"Ayo dong kita vaksin bagi yang belum, Pemerintah mengajak masyarakat untuk tidak pilah-pilih vaksin dan segera di vaksinasi agar penyebaran program vaksinasi ini bisa segera merata, terutama untuk mereka yang rentan seperti lansia untuk bisa menerima vaksin.
 #VaksinasiMerata",Twitter for Android,#VaksinasiMerata
"Sebab dah keluar berita penjawat awam wajib lengkap vaksin sebelum November kalau tak kena tindakan tatatertib.

Ada harapan rentas negeri awal ni",Twitter for iPhone,ni
"Oiya, jumlah target vaksinasi Indonesia udah mencapai 208.265.720. 

Siapa aja yg udah vaksin? 

Ada dr kelompok Tenaga Kesehatan, lanjut usia, petugas publik, masyarakat rentan, masyarakat umum dan usia 12-17 tahun. 

Nah, km udah vaksin jg?

 #VaksinasiMerata",Twitter Web App,#VaksinasiMerata
"@hallo_wulandari Alhamdulillah, aku udah lengkap vaksin sampai dosis 2. Walau udah vaksin, prokes tetap dikerjain. Malah karena udh kebiasaan, kalau kemana-mana ngga pakai masker tuh kaya ada yang beda aja. 

#VaksinasiMerata",Twitter Web App,#VaksinasiMerata
guys mau tanya yg udah tes skd cpns bawa ktp asli atau fotocopyan ya? trs sertifikat vaksin di print atau nanti tunjukin  dri aplikasi peduli lindungi?,Twitter for Android,lindungi?
dan pada (3/10) vaksin tahap 84 datang dari pemerintah Amerika Serikat dengan 800.280 dosis vaksin Pfizer. #VaksinasiMerata Sabang sampai Merauke,Twitter Web App,Merauke
"jdi syarat msuk tu hrus vaksin, nah sy tkt ke sekolah soalnya sy blm vaksin, ntar di suruh balik lg donk",Twitter for Android,donk
"@reflection_8_ saya kasih pelajaran buat dia... 🤣🤡 @Titiektitiek2 yang jelas-jelas karakternya Menjual Bangsa ini pada Korporat Asing dan Kartel Farmasi.

BETUL ...vaksin sama dengan kondom dan masker seperti celana dalem ? 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 ...",Twitter Web App,...
"Wilayah kalian udah vaksin semua atau belum? Ternyata masih banyak nih yang belum 50%.

Ayo ajak tetangga sekitat buat ikut vaksin ya. Kalo semua sehat, ngga prlu takut vaksin.

#VaksinasiMerata trs digelar dari Sabang sampai Merauke nih😘 https://t.co/NQbW0VrCrH",Twitter for Android,https://t.co/NQbW0VrCrH
takutt gila nak kena vaksin,Twitter for Android,vaksin
@seseseca Tinggal vaksin ke 2 dongg,Twitter for iPhone,dongg
"Pemerintah sendiri optimis tahun 2021 bakal ada 70% masyarakat Indonesia yang sudah divaksin.Dengan herd immunity tinggi diharapkan semua masyarakat jadi kuat bersinergi dan no covid lagi

Makanya toh,jangan takut buat vaksin.Wajib vaksin Sabang Sampai Merauke #VaksinasiMerata",Twitter Web App,#VaksinasiMerata
"Pemerintah Prancis juga melakukan dose-sharing dengan Indonesia melalui 600.000 dosis vaksin pfizer di tahap ke 83 pada 2 Oktober 2021
#VaksinasiMerata",Twitter for Android,#VaksinasiMerata
tadi pas nganter adek vaksin muterin satu kota belum ada yang buka,Twitter for Android,buka
"@anakambingkurus iyer tapi i tak cucuk vaksin,, i ambik estrogen 15 dose nyarhh",Twitter for Android,nyarhh
"Sertu Giono anggota Koramil 01 Purworejo, Kodim 0708/PWP, Babinsa Kelurahan Pangenjuru Tengah melaksanakan pendampingan Vaksin anak-anak sekolah SMP Negeri 9 Purworejo,Malangrejo-Banyu Urip, Kabupaten Purworejo. https://t.co/jABYdI1G9e",Twitter Web App,https://t.co/jABYdI1G9e
"@gulamanisssx Skip skip, menyepelakan masalah itu namanya dan kdd hubungannya amalan dan virus 🤒😷

Sekalinya anti vaksin 😶",Twitter for Android,😶
"Sebagai info vaksin tahap 81 sudah tiba  2 Oktober 2021, ada 453.960 dosis Pfizer  dan dikirim ke  7 provinsi di Sumatra,  Kalimantan. Tentu dengan penerapan rantai distribusi dingin dengan suhu dibawah -70 derajat celsius. Agar #VaksinasiMerata lancar dari Sabang Sampai Merauke.",Twitter for Android,Merauke.
